#BGC Name	Family Number
gb10_c26167_NODE_26...region001	5391
gb126_c05515_NODE_55...region001	5391
gb278_c04791_NODE_47...region001	5391
gb2_2_c09600_NODE_96...region001	5391
gb3_2_c12242_NODE_12...region001	5391
gb7_c05149_NODE_51...region001	5391
gb3_2_c13017_NODE_13...region001	5394
gb7_c27405_NODE_27...region001	5394
gb3_2_c14172_NODE_14...region001	5401
gb5_2_c06740_NODE_67...region001	5401
Pf9_c01060_NODE_10...region001	5403
gb3_2_c14935_NODE_14...region001	5403
Pf6_c17688_NODE_17...region001	5406
Pf8_c16186_NODE_16...region001	5406
gb3_2_c15857_NODE_15...region001	5406
gb5_2_c02842_NODE_28...region001	5406
gb10_c01706_NODE_17...region001	5407
gb1_c01323_NODE_13...region001	5407
gb3_2_c15899_NODE_15...region001	5407
gb4_2_c01520_NODE_15...region001	5407
gb5_2_c00082_NODE_82...region001	5407
gb6_c01559_NODE_15...region001	5407
gb1_c15053_NODE_15...region001	5414
gb3_2_c17292_NODE_17...region001	5414
gb7_c12468_NODE_12...region001	5414
gb8_2_c13366_NODE_13...region001	5414
gb278_c11175_NODE_11...region001	5421
gb3_2_c20252_NODE_20...region001	5421
gb8_2_c05573_NODE_55...region001	5421
gb126_c03009_NODE_30...region001	5427
gb3_2_c21968_NODE_21...region001	5427
gb3_2_c22188_NODE_22...region001	5428
Pf4_c16669_NODE_16...region001	5431
Pf4_c18497_NODE_18...region001	5431
Pf9_c16433_NODE_16...region001	5431
gb10_c20578_NODE_20...region001	5431
gb2_2_c19294_NODE_19...region001	5431
gb305_c21762_NODE_21...region001	5431
gb3_2_c22993_NODE_22...region001	5431
gb7_c23124_NODE_23...region001	5431
gb7_c24532_NODE_24...region001	5431
gb1_c03956_NODE_39...region001	5437
gb3_2_c23812_NODE_23...region001	5437
Pf9_c09623_NODE_96...region001	5438
gb3_2_c24367_NODE_24...region001	5438
gb9_c17248_NODE_17...region001	5438
gb3_2_c24411_NODE_24...region001	5440
gb5_2_c21204_NODE_21...region001	5440
gb3_2_c26612_NODE_26...region001	5443
gb3_2_c27208_NODE_27...region001	5445
gb7_c09923_NODE_99...region001	5445
gb7_c18485_NODE_18...region001	5445
gb7_c28433_NODE_28...region001	5445
gb10_c01674_NODE_16...region001	5477
gb1_c01611_NODE_16...region001	5477
gb2_2_c06758_NODE_67...region001	5477
gb3_2_c01318_NODE_13...region001	5477
gb4_2_c01363_NODE_13...region001	5477
gb5_2_c01754_NODE_17...region001	5477
gb6_c00919_NODE_91...region001	5477
gb7_c00603_NODE_60...region001	5477
gb8_2_c03181_NODE_31...region001	5477
gb9_c01027_NODE_10...region001	5477
gb10_c11002_NODE_11...region001	5482
gb4_2_c01528_NODE_15...region001	5482
gb4_2_c01815_NODE_18...region001	5485
gb2_2_c06037_NODE_60...region001	5490
gb4_2_c02123_NODE_21...region001	5490
gb5_2_c09537_NODE_95...region001	5490
gb7_c07637_NODE_76...region001	5490
Aply23_c00857_NODE_85...region001	5491
gb2_2_c09033_NODE_90...region001	5491
gb2_2_c15247_NODE_15...region001	5491
gb4_2_c02262_NODE_22...region001	5491
gb5_2_c03927_NODE_39...region001	5491
gb6_c02845_NODE_28...region001	5491
gb9_c02245_NODE_22...region001	5491
gb9_c22278_NODE_22...region001	5491
gb10_c00048_NODE_48...region001	5495
gb126_c03496_NODE_34...region001	5495
gb1_c01576_NODE_15...region001	5495
gb2_2_c06086_NODE_60...region001	5495
gb3_2_c03466_NODE_34...region001	5495
gb4_2_c02431_NODE_24...region001	5495
gb5_2_c02180_NODE_21...region001	5495
gb6_c03045_NODE_30...region001	5495
gb7_c01554_NODE_15...region001	5495
gb8_2_c02723_NODE_27...region001	5495
gb9_c03067_NODE_30...region001	5495
BGC0000871.1	5496
Pf11_c00843_NODE_84...region001	5496
Pf5_c00834_NODE_83...region001	5496
Pf7_c04947_NODE_49...region001	5496
Pf8_c05709_NODE_57...region001	5496
Pf9_c00755_NODE_75...region001	5496
gb10_c00116_NODE_11...region001	5496
gb126_c12124_NODE_12...region001	5496
gb126_c17896_NODE_17...region001	5496
gb1_c00648_NODE_64...region001	5496
gb278_c06587_NODE_65...region001	5496
gb2_2_c00625_NODE_62...region001	5496
gb305_c04268_NODE_42...region001	5496
gb305_c11467_NODE_11...region001	5496
gb3_2_c06754_NODE_67...region001	5496
gb4_2_c02521_NODE_25...region001	5496
gb5_2_c01429_NODE_14...region001	5496
gb6_c00794_NODE_79...region001	5496
gb8_2_c00859_NODE_85...region001	5496
gb9_c00719_NODE_71...region001	5496
Pf12_c11865_NODE_11...region001	5501
Pf7_c02022_NODE_20...region001	5501
gb1_c01428_NODE_14...region001	5501
gb3_2_c02231_NODE_22...region001	5501
gb4_2_c02865_NODE_28...region001	5501
gb6_c01513_NODE_15...region001	5501
gb9_c02845_NODE_28...region001	5501
Pf12_c16188_NODE_16...region001	5505
gb278_c02364_NODE_23...region001	5505
gb278_c17065_NODE_17...region001	5505
gb2_2_c00341_NODE_34...region001	5505
gb305_c03562_NODE_35...region001	5505
gb4_2_c03116_NODE_31...region001	5505
gb5_2_c14300_NODE_14...region001	5505
gb4_2_c03283_NODE_32...region001	5509
gb10_c06077_NODE_60...region001	5516
gb1_c01218_NODE_12...region001	5516
gb2_2_c01184_NODE_11...region001	5516
gb3_2_c00335_NODE_33...region001	5516
gb4_2_c03718_NODE_37...region001	5516
gb5_2_c07040_NODE_70...region001	5516
gb6_c03054_NODE_30...region001	5516
gb7_c06404_NODE_64...region001	5516
gb8_2_c04362_NODE_43...region001	5516
gb9_c05372_NODE_53...region001	5516
Aply21_c01278_NODE_12...region001	5522
Pf11_c04835_NODE_48...region001	5522
Pf5_c05913_NODE_59...region001	5522
Pf6_c05718_NODE_57...region001	5522
Pf8_c04487_NODE_44...region001	5522
gb10_c04447_NODE_44...region001	5522
gb1_c03663_NODE_36...region001	5522
gb2_2_c03798_NODE_37...region001	5522
gb3_2_c05610_NODE_56...region001	5522
gb4_2_c03928_NODE_39...region001	5522
gb5_2_c06520_NODE_65...region001	5522
gb6_c04183_NODE_41...region001	5522
gb7_c04605_NODE_46...region001	5522
gb8_2_c04864_NODE_48...region001	5522
gb9_c03974_NODE_39...region001	5522
gb10_c18044_NODE_18...region001	5526
gb3_2_c09087_NODE_90...region001	5526
gb4_2_c04304_NODE_43...region001	5526
Aply22_c01128_NODE_11...region001	5527
Pf7_c12363_NODE_12...region001	5527
Pf7_c12833_NODE_12...region001	5527
Pf8_c13742_NODE_13...region001	5527
gb10_c07648_NODE_76...region001	5527
gb126_c01726_NODE_17...region001	5527
gb2_2_c01940_NODE_19...region001	5527
gb3_2_c08597_NODE_85...region001	5527
gb4_2_c04411_NODE_44...region001	5527
gb6_c12759_NODE_12...region001	5527
gb8_2_c02507_NODE_25...region001	5527
Aply16_c02135_NODE_21...region001	5528
Pf5_c02824_NODE_28...region001	5528
Pf9_c04042_NODE_40...region001	5528
gb10_c05168_NODE_51...region001	5528
gb126_c14908_NODE_14...region001	5528
gb278_c04373_NODE_43...region001	5528
gb2_2_c04457_NODE_44...region001	5528
gb305_c04953_NODE_49...region001	5528
gb4_2_c04733_NODE_47...region001	5528
gb7_c05460_NODE_54...region001	5528
gb8_2_c05033_NODE_50...region001	5528
gb9_c04694_NODE_46...region001	5528
Pf12_c08776_NODE_87...region001	5531
Pf7_c03145_NODE_31...region001	5531
gb10_c08475_NODE_84...region001	5531
gb1_c05559_NODE_55...region001	5531
gb2_2_c04237_NODE_42...region001	5531
gb4_2_c05028_NODE_50...region001	5531
gb5_2_c12862_NODE_12...region001	5531
gb6_c12746_NODE_12...region001	5531
gb1_c00609_NODE_60...region001	5533
gb1_c06679_NODE_66...region001	5533
gb3_2_c00929_NODE_92...region001	5533
gb4_2_c05237_NODE_52...region001	5533
gb5_2_c00849_NODE_84...region001	5533
gb5_2_c08626_NODE_86...region001	5533
gb6_c00088_NODE_88...region001	5533
gb7_c02803_NODE_28...region001	5533
gb8_2_c03021_NODE_30...region001	5533
gb9_c02353_NODE_23...region001	5533
gb9_c05613_NODE_56...region001	5533
Pf11_c04652_NODE_46...region001	5534
Pf8_c03457_NODE_34...region001	5534
Pf8_c03519_NODE_35...region001	5534
gb2_2_c12686_NODE_12...region001	5534
gb4_2_c05697_NODE_56...region001	5534
gb2_2_c23585_NODE_23...region001	5540
gb4_2_c07018_NODE_70...region001	5540
gb8_2_c20367_NODE_20...region001	5540
Aply16_c03755_NODE_37...region001	5547
Aply22_c09629_NODE_96...region001	5547
Aply23_c02440_NODE_24...region001	5547
Pf4_c07537_NODE_75...region001	5547
Pf5_c13625_NODE_13...region001	5547
gb10_c07712_NODE_77...region001	5547
gb1_c04238_NODE_42...region001	5547
gb2_2_c06644_NODE_66...region001	5547
gb3_2_c10395_NODE_10...region001	5547
gb4_2_c08241_NODE_82...region001	5547
gb5_2_c10915_NODE_10...region001	5547
gb6_c09537_NODE_95...region001	5547
gb7_c05270_NODE_52...region001	5547
gb8_2_c10685_NODE_10...region001	5547
gb9_c08815_NODE_88...region001	5547
gb2_2_c07779_NODE_77...region001	5550
gb4_2_c08742_NODE_87...region001	5550
gb4_2_c09883_NODE_98...region001	5555
gb10_c08920_NODE_89...region001	5557
gb1_c16717_NODE_16...region001	5557
gb2_2_c07586_NODE_75...region001	5557
gb3_2_c26670_NODE_26...region001	5557
gb4_2_c10107_NODE_10...region001	5557
gb8_2_c10477_NODE_10...region001	5557
gb1_c09499_NODE_94...region001	5559
gb2_2_c12328_NODE_12...region001	5559
gb3_2_c02754_NODE_27...region001	5559
gb4_2_c10474_NODE_10...region001	5559
gb5_2_c12854_NODE_12...region001	5559
gb7_c17613_NODE_17...region001	5559
gb8_2_c18025_NODE_18...region001	5559
gb10_c12115_NODE_12...region001	5562
gb1_c12740_NODE_12...region001	5562
gb278_c03169_NODE_31...region001	5562
gb2_2_c16681_NODE_16...region001	5562
gb305_c12694_NODE_12...region001	5562
gb4_2_c11101_NODE_11...region001	5562
gb6_c15784_NODE_15...region001	5562
gb8_2_c27710_NODE_27...region001	5562
gb8_2_c28554_NODE_28...region001	5562
Pf12_c03491_NODE_34...region001	5567
Pf8_c15477_NODE_15...region001	5567
gb10_c12614_NODE_12...region001	5567
gb1_c03379_NODE_33...region001	5567
gb2_2_c12234_NODE_12...region001	5567
gb4_2_c12116_NODE_12...region001	5567
gb5_2_c05923_NODE_59...region001	5567
gb7_c05523_NODE_55...region001	5567
gb8_2_c08834_NODE_88...region001	5567
gb8_2_c19695_NODE_19...region001	5567
gb9_c12184_NODE_12...region001	5567
gb10_c16565_NODE_16...region001	5570
gb3_2_c11047_NODE_11...region001	5570
gb4_2_c12462_NODE_12...region001	5570
Aply16_c05745_NODE_57...region001	5573
Pf12_c13934_NODE_13...region001	5573
Pf6_c11447_NODE_11...region001	5573
Pf8_c14177_NODE_14...region001	5573
gb1_c18514_NODE_18...region001	5573
gb2_2_c13386_NODE_13...region001	5573
gb4_2_c12943_NODE_12...region001	5573
gb6_c11285_NODE_11...region001	5573
gb6_c14611_NODE_14...region001	5573
gb6_c25554_NODE_25...region001	5573
gb8_2_c04965_NODE_49...region001	5573
gb9_c05547_NODE_55...region001	5573
gb4_2_c13753_NODE_13...region001	5575
Aply22_c09566_NODE_95...region001	5578
Aply22_c10599_NODE_10...region001	5578
Aply23_c00490_NODE_49...region001	5578
gb10_c26335_NODE_26...region001	5578
gb126_c23164_NODE_23...region001	5578
gb278_c20812_NODE_20...region001	5578
gb305_c22252_NODE_22...region001	5578
gb4_2_c14149_NODE_14...region001	5578
gb7_c26496_NODE_26...region001	5578
gb8_2_c28974_NODE_28...region001	5578
gb9_c18335_NODE_18...region001	5578
gb4_2_c14279_NODE_14...region001	5579
Aply16_c04098_NODE_40...region001	5582
gb10_c20887_NODE_20...region001	5582
gb1_c10746_NODE_10...region001	5582
gb4_2_c14876_NODE_14...region001	5582
gb5_2_c20800_NODE_20...region001	5582
gb6_c17707_NODE_17...region001	5582
gb8_2_c21341_NODE_21...region001	5582
gb9_c11233_NODE_11...region001	5582
gb4_2_c16016_NODE_16...region001	5590
gb10_c01257_NODE_12...region001	5591
gb126_c04279_NODE_42...region001	5591
gb3_2_c05261_NODE_52...region001	5591
gb4_2_c16190_NODE_16...region001	5591
gb4_2_c17582_NODE_17...region001	5593
Pf8_c12556_NODE_12...region001	5594
gb1_c16175_NODE_16...region001	5594
gb4_2_c17671_NODE_17...region001	5594
gb6_c06620_NODE_66...region001	5594
gb7_c27883_NODE_27...region001	5594
gb8_2_c12325_NODE_12...region001	5594
gb4_2_c18568_NODE_18...region001	5597
gb305_c11501_NODE_11...region001	5598
gb4_2_c18611_NODE_18...region001	5598
gb8_2_c26737_NODE_26...region001	5598
gb305_c22602_NODE_22...region001	5600
gb4_2_c20275_NODE_20...region001	5600
gb9_c22889_NODE_22...region001	5600
gb10_c06517_NODE_65...region001	5603
gb10_f_c02313_NODE_23...region001	5603
gb305_c05847_NODE_58...region001	5603
gb305_c07175_NODE_71...region001	5603
gb4_2_c21194_NODE_21...region001	5603
gb7_c24467_NODE_24...region001	5603
gb4_2_c21458_NODE_21...region001	5605
gb4_2_c22090_NODE_22...region001	5607
gb8_2_c22467_NODE_22...region001	5607
gb9_c13873_NODE_13...region001	5607
Pf6_c17810_NODE_17...region001	5609
Pf7_c17709_NODE_17...region001	5609
gb10_c17174_NODE_17...region001	5609
gb126_c09042_NODE_90...region001	5609
gb278_c14909_NODE_14...region001	5609
gb2_2_c13615_NODE_13...region001	5609
gb4_2_c21649_NODE_21...region001	5609
gb4_2_c22912_NODE_22...region001	5609
gb7_c24871_NODE_24...region001	5609
gb9_c22528_NODE_22...region001	5609
gb10_c23922_NODE_23...region001	5611
gb4_2_c21400_NODE_21...region001	5611
gb4_2_c23360_NODE_23...region001	5611
gb8_2_c04872_NODE_48...region001	5611
gb4_2_c23427_NODE_23...region001	5612
Pf5_c04452_NODE_44...region001	5613
Pf6_c17492_NODE_17...region001	5613
Pf7_c13811_NODE_13...region001	5613
Pf7_c19557_NODE_19...region001	5613
gb126_c08561_NODE_85...region001	5613
gb1_c14765_NODE_14...region001	5613
gb278_c01610_NODE_16...region001	5613
gb2_2_c16141_NODE_16...region001	5613
gb305_c07094_NODE_70...region001	5613
gb305_c13259_NODE_13...region001	5613
gb4_2_c23716_NODE_23...region001	5613
gb5_2_c09587_NODE_95...region001	5613
gb7_c11559_NODE_11...region001	5613
gb7_c24924_NODE_24...region001	5613
gb8_2_c18123_NODE_18...region001	5613
Pf9_c05857_NODE_58...region001	5616
Pf9_c16650_NODE_16...region001	5616
gb126_c14114_NODE_14...region001	5616
gb278_c20186_NODE_20...region001	5616
gb3_2_c07340_NODE_73...region001	5616
gb4_2_c24083_NODE_24...region001	5616
gb5_2_c27258_NODE_27...region001	5616
gb6_c26755_NODE_26...region001	5616
gb10_c04766_NODE_47...region001	5618
gb4_2_c24152_NODE_24...region001	5618
Pf8_c10888_NODE_10...region001	5619
gb126_c12127_NODE_12...region001	5619
gb126_c17945_NODE_17...region001	5619
gb1_c13420_NODE_13...region001	5619
gb2_2_c20136_NODE_20...region001	5619
gb4_2_c24260_NODE_24...region001	5619
gb5_2_c28260_NODE_28...region001	5619
gb6_c20737_NODE_20...region001	5619
gb7_c16803_NODE_16...region001	5619
gb8_2_c23286_NODE_23...region001	5619
gb9_c11314_NODE_11...region001	5619
gb126_c05132_NODE_51...region001	5620
gb1_c05399_NODE_53...region001	5620
gb3_2_c00259_NODE_25...region001	5620
gb5_2_c00005_NODE_5_...region001	5620
gb7_c00039_NODE_39...region001	5620
Pf7_c13303_NODE_13...region001	5621
gb2_2_c00152_NODE_15...region001	5621
gb3_2_c22346_NODE_22...region001	5621
gb5_2_c00017_NODE_17...region001	5621
gb7_c00027_NODE_27...region001	5621
gb8_2_c01906_NODE_19...region001	5621
gb9_c02481_NODE_24...region001	5621
Pf7_c03778_NODE_37...region001	5630
gb10_c00007_NODE_7_...region001	5630
gb126_c00195_NODE_19...region001	5630
gb1_c00190_NODE_19...region001	5630
gb278_c02214_NODE_22...region001	5630
gb2_2_c00597_NODE_59...region001	5630
gb3_2_c00016_NODE_16...region001	5630
gb4_2_c00127_NODE_12...region001	5630
gb5_2_c00181_NODE_18...region001	5630
gb6_c00002_NODE_2_...region001	5630
gb7_c00159_NODE_15...region001	5630
gb8_2_c00422_NODE_42...region001	5630
gb9_c00020_NODE_20...region001	5630
gb278_c00360_NODE_36...region001	5631
gb5_2_c00196_NODE_19...region001	5631
gb1_c19154_NODE_19...region001	5641
gb278_c00670_NODE_67...region001	5641
gb5_2_c00487_NODE_48...region001	5641
gb126_c09881_NODE_98...region001	5660
gb278_c00363_NODE_36...region001	5660
gb2_2_c19618_NODE_19...region001	5660
gb305_c14263_NODE_14...region001	5660
gb5_2_c01474_NODE_14...region001	5660
gb8_2_c09876_NODE_98...region001	5660
gb5_2_c02369_NODE_23...region001	5677
gb7_c02173_NODE_21...region001	5677
Aply21_c02746_NODE_27...region001	5685
Pf7_c03099_NODE_30...region001	5685
Pf9_c13478_NODE_13...region001	5685
gb10_c16423_NODE_16...region001	5685
gb278_c14035_NODE_14...region001	5685
gb305_c16885_NODE_16...region001	5685
gb5_2_c02782_NODE_27...region001	5685
gb6_c13522_NODE_13...region001	5685
Pf11_c14775_NODE_14...region001	5691
Pf12_c09287_NODE_92...region001	5691
gb5_2_c03593_NODE_35...region001	5691
gb1_c10889_NODE_10...region001	5692
gb2_2_c09028_NODE_90...region001	5692
gb4_2_c01927_NODE_19...region001	5692
gb5_2_c03693_NODE_36...region001	5692
gb8_2_c09843_NODE_98...region001	5692
Aply22_c09261_NODE_92...region001	5723
Aply23_c02693_NODE_26...region001	5723
Pf11_c17138_NODE_17...region001	5723
Pf8_c16816_NODE_16...region001	5723
Pf9_c13660_NODE_13...region001	5723
gb5_2_c08288_NODE_82...region001	5723
gb1_c02299_NODE_22...region001	5724
gb2_2_c05195_NODE_51...region001	5724
gb5_2_c08484_NODE_84...region001	5724
gb5_2_c08627_NODE_86...region001	5726
gb6_c08259_NODE_82...region001	5726
gb8_2_c05464_NODE_54...region001	5726
gb9_c03150_NODE_31...region001	5726
gb5_2_c10002_NODE_10...region001	5736
gb5_2_c10842_NODE_10...region001	5740
gb5_2_c11718_NODE_11...region001	5744
Pf12_c14064_NODE_14...region001	5745
gb10_c15998_NODE_15...region001	5745
gb5_2_c11738_NODE_11...region001	5745
gb8_2_c28669_NODE_28...region001	5745
gb10_c10769_NODE_10...region001	5746
gb126_c10587_NODE_10...region001	5746
gb278_c06841_NODE_68...region001	5746
gb2_2_c11663_NODE_11...region001	5746
gb5_2_c11884_NODE_11...region001	5746
gb7_c10463_NODE_10...region001	5746
gb8_2_c11996_NODE_11...region001	5746
gb9_c08686_NODE_86...region001	5746
Pf10_c00355_NODE_35...region001	5748
Pf10_c00791_NODE_79...region001	5748
Pf7_c03986_NODE_39...region001	5748
gb10_c00235_NODE_23...region001	5748
gb1_c18173_NODE_18...region001	5748
gb2_2_c09014_NODE_90...region001	5748
gb305_c02162_NODE_21...region001	5748
gb3_2_c08170_NODE_81...region001	5748
gb3_2_c19427_NODE_19...region001	5748
gb4_2_c15356_NODE_15...region001	5748
gb5_2_c01960_NODE_19...region001	5748
gb5_2_c12712_NODE_12...region001	5748
gb7_c14944_NODE_14...region001	5748
gb7_c22711_NODE_22...region001	5748
gb8_2_c22369_NODE_22...region001	5748
gb9_c16906_NODE_16...region001	5748
gb9_c18795_NODE_18...region001	5748
Pf4_c04972_NODE_49...region001	5753
gb10_c16202_NODE_16...region001	5753
gb2_2_c11194_NODE_11...region001	5753
gb3_2_c21319_NODE_21...region001	5753
gb5_2_c14069_NODE_14...region001	5753
gb6_c12091_NODE_12...region001	5753
gb7_c13732_NODE_13...region001	5753
gb8_2_c21370_NODE_21...region001	5753
Pf7_c06852_NODE_68...region001	5754
gb10_c05358_NODE_53...region001	5754
gb5_2_c14290_NODE_14...region001	5754
Pf10_c04712_NODE_47...region001	5757
Pf12_c04427_NODE_44...region001	5757
Pf4_c00201_NODE_20...region001	5757
Pf6_c04996_NODE_49...region001	5757
Pf7_c05493_NODE_54...region001	5757
Pf8_c04107_NODE_41...region001	5757
Pf9_c04257_NODE_42...region001	5757
gb5_2_c14885_NODE_14...region001	5757
gb1_c08501_NODE_85...region001	5759
gb3_2_c10083_NODE_10...region001	5759
gb5_2_c15203_NODE_15...region001	5759
gb7_c07315_NODE_73...region001	5759
gb8_2_c07545_NODE_75...region001	5759
gb9_c09861_NODE_98...region001	5759
gb5_2_c17150_NODE_17...region001	5765
gb5_2_c20074_NODE_20...region001	5772
gb10_c22559_NODE_22...region001	5781
gb1_c10118_NODE_10...region001	5781
gb2_2_c17551_NODE_17...region001	5781
gb3_2_c12712_NODE_12...region001	5781
gb5_2_c21815_NODE_21...region001	5781
gb7_c23384_NODE_23...region001	5781
gb8_2_c22616_NODE_22...region001	5781
gb9_c12203_NODE_12...region001	5781
gb305_c15519_NODE_15...region001	5789
gb5_2_c23599_NODE_23...region001	5789
gb5_2_c26794_NODE_26...region001	5794
gb2_2_c23128_NODE_23...region001	5796
gb305_c08499_NODE_84...region001	5796
gb4_2_c13768_NODE_13...region001	5796
gb5_2_c28046_NODE_28...region001	5796
gb7_c11248_NODE_11...region001	5796
gb7_c18659_NODE_18...region001	5796
gb5_2_c28067_NODE_28...region001	5797
gb126_c05207_NODE_52...region001	5799
gb305_c09675_NODE_96...region001	5799
gb5_2_c29561_NODE_29...region001	5799
Pf6_c15034_NODE_15...region001	5804
gb10_f_c00131_NODE_13...region001	5804
gb5_2_c01738_NODE_17...region001	5804
gb5_6_f_c00018_NODE_18...region001	5804
gb7_c14727_NODE_14...region001	5804
gb_1_f_c02619_NODE_26...region001	5804
gb_2_f_c01410_NODE_14...region001	5804
gb_f_3_c05784_NODE_57...region001	5804
gb_f_9_c00729_NODE_72...region001	5804
gb10_f_c01745_NODE_17...region001	5807
gb5_6_f_c00079_NODE_79...region001	5807
gb_f_9_c01030_NODE_10...region001	5807
gb5_6_f_c00131_NODE_13...region001	5809
